%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
79, -310.98, -495.84, -72.18, -490.74, 0.000, 0.000, 0.000, 18:47:41.496, 1567561661496
80, -287.62, -495.16, -69.49, -484.66, 0.000, 0.000, 0.000, 18:47:41.496, 1567561661496
81, -287.48, -491.93, -52.42, -476.07, 0.000, 0.000, 0.000, 18:47:41.507, 1567561661507
82, -298.51, -492.12, -66.05, -483.48, 0.000, 0.000, 0.000, 18:47:41.507, 1567561661507
83, -287.36, -495.20, -74.13, -488.46, 0.000, 0.000, 0.000, 18:47:41.518, 1567561661518
84, -286.11, -501.66, -60.85, -482.79, 0.000, 0.000, 0.000, 18:47:41.518, 1567561661518
85, -307.81, -505.11, -74.02, -498.57, 0.000, 0.000, 0.000, 18:47:41.530, 1567561661530
86, -305.58, -502.74, -85.73, -501.89, 0.000, 0.000, 0.000, 18:47:41.530, 1567561661530
87, -292.45, -500.98, -65.57, -481.74, 0.000, 0.000, 0.000, 18:47:41.541, 1567561661541
88, -299.10, -494.51, -54.94, -481.25, 0.000, 0.000, 0.000, 18:47:41.541, 1567561661541
89, -308.48, -496.76, -79.44, -493.93, 0.000, 0.000, 0.000, 18:47:41.541, 1567561661541
90, -295.89, -501.90, -76.80, -490.47, 0.000, 0.000, 0.000, 18:47:41.541, 1567561661541
91, -272.70, -482.37, -42.51, -468.97, 0.000, 0.000, 0.000, 18:47:41.552, 1567561661552
92, -300.36, -484.16, -58.36, -481.78, 0.000, 0.000, 0.000, 18:47:41.552, 1567561661552
93, -296.66, -491.31, -69.52, -486.15, 0.000, 0.000, 0.000, 18:47:41.563, 1567561661563
94, -287.45, -491.43, -54.16, -478.04, 0.000, 0.000, 0.000, 18:47:41.563, 1567561661563
95, -298.08, -490.76, -55.88, -483.08, 0.000, 0.000, 0.000, 18:47:41.575, 1567561661575
96, -300.84, -484.98, -69.11, -487.92, 0.000, 0.000, 0.000, 18:47:41.575, 1567561661575
97, -277.19, -481.51, -47.46, -475.90, 0.000, 0.000, 0.000, 18:47:41.586, 1567561661586
98, -287.00, -486.24, -50.60, -482.99, 0.000, 0.000, 0.000, 18:47:41.586, 1567561661586
99, -291.27, -488.90, -73.00, -493.37, 0.000, 0.000, 0.000, 18:47:41.597, 1567561661597
100, -275.70, -486.47, -69.75, -489.07, 0.000, 0.000, 0.000, 18:47:41.597, 1567561661597
101, -291.94, -503.10, -60.19, -475.26, 0.000, 0.000, 0.000, 18:47:41.608, 1567561661608
102, -302.43, -498.08, -77.70, -498.57, 0.000, 0.000, 0.000, 18:47:41.608, 1567561661608
103, -295.66, -500.50, -83.47, -504.79, 0.000, 0.000, 0.000, 18:47:41.620, 1567561661620
104, -286.25, -498.15, -56.49, -476.22, 0.000, 0.000, 0.000, 18:47:41.620, 1567561661620
105, -294.07, -493.07, -50.25, -475.78, 0.000, 0.000, 0.000, 18:47:41.631, 1567561661631
106, -305.45, -489.26, -79.30, -492.03, 0.000, 0.000, 0.000, 18:47:41.631, 1567561661631
107, -281.69, -486.87, -62.41, -479.01, 0.000, 0.000, 0.000, 18:47:41.631, 1567561661631
108, -295.08, -505.57, -57.46, -485.90, 0.000, 0.000, 0.000, 18:47:41.631, 1567561661631
109, -308.67, -493.11, -78.80, -497.66, 0.000, 0.000, 0.000, 18:47:41.642, 1567561661642
110, -298.30, -494.53, -80.68, -494.66, 0.000, 0.000, 0.000, 18:47:41.642, 1567561661642
111, -294.94, -503.13, -54.62, -478.60, 0.000, 0.000, 0.000, 18:47:41.653, 1567561661653
112, -309.18, -497.58, -63.80, -484.83, 0.000, 0.000, 0.000, 18:47:41.653, 1567561661653
113, -307.66, -496.12, -80.12, -492.97, 0.000, 0.000, 0.000, 18:47:41.665, 1567561661665
114, -293.26, -497.39, -55.81, -480.02, 0.000, 0.000, 0.000, 18:47:41.665, 1567561661665
115, -308.14, -500.39, -61.77, -487.71, 0.000, 0.000, 0.000, 18:47:41.676, 1567561661676
116, -313.98, -494.60, -78.65, -496.11, 0.000, 0.000, 0.000, 18:47:41.676, 1567561661676
117, -305.31, -503.22, -73.20, -490.24, 0.000, 0.000, 0.000, 18:47:41.687, 1567561661687
118, -307.23, -498.91, -48.47, -478.99, 0.000, 0.000, 0.000, 18:47:41.687, 1567561661687
